time,open,high,low,close,vwap,volume,count
1660435200,24441.1,25002.8,24163.1,24289.7,24634.0,190.75525360,2020
1660521600,24290.0,25196.3,23800.5,24079.3,24182.7,260.52218892,2650
1660608000,24088.0,24224.2,23686.5,23861.5,23946.8,194.82071406,1704
1660694400,23854.8,24426.9,23193.3,23334.1,23731.4,428.96284214,2994
1660780800,23340.7,23588.4,23130.4,23206.2,23430.7,286.30213820,1804
1660867200,23200.0,23200.0,20806.0,20831.8,21748.8,736.21171779,5666
1660953600,20854.2,21348.4,20774.5,21150.3,21155.4,167.50547503,1621
1661040000,21148.4,21768.2,21083.2,21526.9,21416.0,115.96725047,1550
1661126400,21512.6,21521.3,20911.1,21414.1,21204.3,517.21234616,2516
1661212800,21401.7,21664.3,20901.6,21516.1,21407.8,203.74789055,1867
1661299200,21529.7,21883.4,21170.9,21365.6,21505.5,325.04948659,2261
1661385600,21361.8,21797.4,21328.6,21563.3,21643.5,263.27672653,1387
1661472000,21563.3,21859.2,20132.6,20185.4,21064.9,552.12414760,4097
1661558400,20217.5,20353.1,19825.6,20032.8,20054.7,220.95504204,1810
1661644800,20025.5,20147.7,19530.6,19552.0,19940.1,198.89565123,1615
1661731200,19554.0,20438.9,19554.0,20294.7,19991.3,445.06225970,2903
1661817600,20251.2,20554.7,19558.0,19787.7,20025.1,273.92001354,3221
1661904000,19826.7,20475.9,19814.5,20036.8,20229.6,329.24852567,2343
1661990400,20039.4,20198.5,19579.5,20134.1,19920.9,297.44933980,2420
1662076800,20133.9,20430.0,19770.4,19978.9,20136.1,333.66647000,2328
1662163200,19950.0,20050.2,19667.3,19834.0,19790.6,94.52564546,1118
1662249600,19817.4,20016.0,19601.2,20002.4,19801.9,136.41699517,1864
1662336000,20005.7,20045.4,19652.1,19782.7,19772.2,301.26723643,1981
1662422400,19800.6,20172.2,18676.7,18805.0,19544.2,684.58419649,5065
1662508800,18804.4,19446.5,18560.0,19287.7,18888.2,416.99076538,3328
1662595200,19303.2,19445.7,19020.2,19325.4,19244.0,426.11508622,2588
1662681600,19314.6,21572.1,19296.2,21370.5,20911.6,549.31339011,7043
1662768000,21366.4,21788.1,21116.9,21664.4,21394.4,341.82089516,4447
1662854400,21649.8,21871.2,21368.4,21827.3,21604.7,199.41549526,2050
1662940800,21827.7,22480.8,21569.2,22386.5,22233.4,673.16359708,3612
1663027200,22391.8,22773.1,19900.0,20173.6,21379.1,712.11733946,5442
1663113600,20170.9,20527.4,19634.1,20223.5,20192.8,304.48001116,7466
1663200000,20214.7,20319.8,19519.1,19682.9,19955.6,322.73233688,2866
1663286400,19705.0,19883.9,19205.8,19788.2,19561.0,302.86757168,2088
1663372800,19800.6,20206.6,19764.3,20130.4,20027.8,206.15892573,1651
1663459200,20069.8,20092.2,19364.2,19394.8,19753.4,210.55151506,2087
1663545600,19451.3,19667.4,18265.8,19543.7,18847.5,603.85291338,4761
1663632000,19532.1,19620.0,18730.9,18875.8,19124.4,428.28735533,3674
1663718400,18875.1,19883.9,18170.4,18458.4,19075.8,594.16337202,5371
1663804800,18460.5,19506.3,18378.8,19400.6,19036.4,384.21545470,2635
1663891200,19428.3,19475.5,18549.5,19290.3,18940.2,315.35635924,2335
1663977600,19299.3,19299.3,18815.2,18929.5,19074.9,97.27193821,1104
1664064000,18940.1,19160.8,18663.0,18813.6,19002.8,150.13723742,1072
1664150400,18788.8,19299.0,18705.0,19233.5,19090.2,197.96421299,2272
1664236800,19222.4,20362.9,18834.4,19109.3,19866.8,370.88437242,4005
1664323200,19085.8,19750.0,18495.3,19404.4,19172.5,397.00244737,2855
1664409600,19404.4,19621.0,18863.6,19602.5,19322.8,368.82121781,2108
1664496000,19599.4,20170.0,19180.0,19415.2,19500.9,420.96918614,3032
1664582400,19414.8,19478.5,19180.0,19309.8,19309.1,166.83024452,1478
1664668800,19304.1,19379.2,18936.7,19046.6,19168.2,103.03288306,1512
1664755200,19050.0,19697.0,18972.0,19599.3,19336.3,334.71720969,2134
1664841600,19609.1,20450.0,19504.4,20334.8,19977.5,409.72803619,2965
1664928000,20326.4,20330.8,19750.0,20157.9,20093.1,251.48991272,2107
1665014400,20147.2,20429.8,19888.1,19958.5,20139.4,388.62317848,2265
1665100800,19960.0,20053.2,19340.7,19545.7,19715.8,393.09326909,2731
1665187200,19527.8,19620.0,19263.4,19417.7,19480.1,127.79605556,1210
1665273600,19416.4,19547.9,19331.0,19439.8,19450.7,103.70017950,1084
1665360000,19417.5,19517.0,19042.0,19131.5,19267.4,330.49361418,1998
1665446400,19102.0,19253.7,18875.8,19058.6,19095.8,326.12001468,2189
1665532800,19069.2,19230.5,18980.1,19152.8,19119.5,239.32431954,1746
1665619200,19153.1,19491.7,18154.3,19383.1,18708.3,702.35984458,4584
1665705600,19376.8,19926.9,19081.0,19184.9,19559.1,275.15424155,2444
1665792000,19186.8,19212.6,19000.1,19066.3,19141.5,95.44149310,1021
1665878400,19084.6,19406.5,19084.6,19264.3,19195.4,119.02225914,1191
1665964800,19262.5,19664.7,19167.2,19549.7,19465.7,453.41673499,2517
1666051200,19563.3,19705.6,19106.6,19328.4,19495.6,400.71677103,2814
1666137600,19340.7,19340.7,19083.1,19105.0,19201.8,185.57350262,1827
1666224000,19128.1,19331.2,18905.9,19048.4,19159.5,306.65290949,2171
1666310400,19042.7,19241.8,18666.7,19164.1,18992.7,437.93424417,3229
1666396800,19164.9,19238.6,19125.0,19205.2,19186.5,121.78779752,1820
1666483200,19205.0,19671.6,19100.0,19568.2,19381.9,160.14945567,1551
1666569600,19568.2,19583.9,19170.9,19335.5,19324.2,303.72979312,2093
1666656000,19308.4,20392.6,19252.2,20080.0,19714.4,458.50096352,3794
1666742400,20082.4,20997.1,20066.8,20763.6,20649.2,437.43847987,3188
1666828800,20757.5,20849.7,20219.9,20290.9,20616.0,287.53287313,2019
1666915200,20279.5,20735.8,20004.5,20591.8,20402.9,316.93445974,2359
1667001600,20591.8,21059.9,20574.7,20810.5,20828.0,131.08618153,1901
1667088000,20810.1,20914.0,20526.7,20618.0,20701.0,98.81938408,1377
1667174400,20637.9,20814.7,20251.3,20496.4,20471.7,352.15720013,2564
1667260800,20468.1,20673.9,20355.0,20490.0,20554.0,319.75403760,1657
1667347200,20485.9,20800.0,20067.0,20147.5,20440.3,348.31789339,2942
1667433600,20148.8,20381.0,20062.1,20209.3,20227.5,378.79816184,2154
1667520000,20206.2,21285.9,20189.3,21143.6,20865.4,477.52659464,3741
1667606400,21160.2,21462.7,21102.0,21305.0,21329.7,105.60324559,1666
1667692800,21299.3,21360.5,20904.1,20907.6,21210.5,131.93852033,1774
1667779200,20904.3,21049.1,20405.0,20589.8,20731.4,260.66715425,2598
1667865600,20580.0,20664.3,17168.0,18509.9,18858.6,1268.41036476,13864
1667952000,18544.6,18586.0,15564.1,15905.6,17059.5,1586.45615439,11597
1668038400,15883.7,18180.5,15782.1,17607.9,17085.9,1017.82112572,11142
1668124800,17586.6,17680.0,16385.1,17066.1,17074.6,523.18983845,6443
1668211200,17079.5,17109.3,16646.1,16801.9,16867.5,89.73586314,1782
1668297600,16809.0,16949.4,16255.0,16330.3,16566.1,339.98313599,3532
1668384000,16323.4,17160.0,15825.4,16618.8,16498.2,483.80765354,5264
1668470400,16607.8,17115.2,16551.5,16901.9,16900.3,592.97398097,3701
1668556800,16903.6,16993.5,16389.7,16675.4,16635.7,375.74349973,2826
1668643200,16687.5,16753.6,16426.1,16700.8,16610.5,256.39364224,2315
1668729600,16715.3,17001.0,16553.9,16703.7,16743.5,494.53418225,2820
1668816000,16707.9,16810.4,16568.8,16709.7,16652.2,167.53087903,1655
1668902400,16708.3,16742.1,16169.7,16280.7,16537.4,244.20550281,2592
1668988800,16263.0,16307.5,15499.0,15786.0,16048.6,706.87196317,4849
1669075200,15776.8,16290.5,15615.6,16216.6,15939.1,566.72415261,3926
1669161600,16232.2,16686.1,16169.9,16617.1,16528.9,391.97445213,3316
1669248000,16611.7,16799.6,16472.2,16622.8,16623.5,304.39164891,2508
1669334400,16604.8,16604.8,14886.0,16534.9,16285.3,414.61390652,3039
1669420800,16521.6,16693.0,16386.5,16456.9,16544.5,101.06861852,1676
1669507200,16462.3,16597.5,16412.4,16429.3,16552.2,95.68790444,1427
1669593600,16418.3,16484.7,16017.5,16216.0,16205.6,386.62495662,3323
1669680000,16209.7,16535.7,16119.9,16432.6,16417.3,340.73272414,2505
1669766400,16444.5,17243.5,16434.9,17172.0,16944.6,444.03352866,3600
1669852800,17167.5,18760.0,16863.6,16971.5,17107.5,358.18352006,3758
1669939200,16974.5,17100.0,16800.0,17083.8,16966.5,338.53016303,2692
1670025600,17081.2,17138.1,16868.8,16892.5,16964.8,107.73295469,1480
1670112000,16888.2,17181.9,16883.3,17118.7,17007.9,126.96787611,1621
1670198400,17091.6,17421.1,16872.7,16965.7,17201.7,501.79610768,2606
1670284800,16965.7,17104.9,16918.9,17088.9,16994.6,424.65580032,2139
1670371200,17092.2,17115.1,16676.1,16833.1,16830.7,626.61225924,2617
1670457600,16836.3,17297.8,16753.4,17229.1,16892.1,397.65193244,2444
1670544000,17229.0,17495.0,17073.2,17124.1,17195.0,579.58453740,2532
1670630400,17127.6,17218.2,17105.9,17120.3,17162.6,74.08509393,1210
1670716800,17126.3,17256.4,17082.6,17096.1,17152.4,112.67554678,1176
1670803200,17082.1,17239.6,16870.1,17209.1,17019.9,661.09752961,3522
1670889600,17214.6,17995.0,17096.6,17771.5,17590.3,394.31050443,3741
1670976000,17778.3,18365.0,17656.6,17805.0,17935.1,386.38637071,4430
1671062400,17810.5,17842.9,17288.5,17360.6,17544.5,366.33282086,3291
1671148800,17363.6,18497.0,16539.2,16635.4,17019.8,489.15382935,4328
1671235200,16632.9,16787.9,16592.7,16779.9,16704.5,150.95112197,1878
1671321600,16781.2,16850.0,16676.4,16745.5,16726.2,104.60615329,1647
1671408000,16745.6,16816.2,16281.8,16436.7,16673.4,356.39381158,2926
1671494400,16441.8,17047.3,16412.6,16908.4,16816.9,376.99549889,3185
1671580800,16902.3,16926.2,16741.1,16824.7,16819.4,481.86260539,3051
1671667200,16824.5,16867.4,16577.9,16821.3,16728.7,414.39165260,4421
1671753600,16817.5,17128.5,16750.0,16778.8,16852.5,324.00026993,2909
1671840000,16780.0,16859.3,16777.7,16838.1,16833.2,75.99843601,1319
1671926400,16837.3,16850.5,16731.1,16832.9,16813.2,86.16854244,1068
1672012800,16834.2,16935.7,16800.0,16915.7,16842.8,100.02520838,1394
1672099200,16919.6,16964.3,16600.1,16706.0,16750.9,294.47766862,2554
1672185600,16707.0,16767.7,16466.8,16550.4,16635.5,266.23753739,2635
1672272000,16549.8,16656.9,16499.5,16638.0,16595.9,187.67763389,2030
1672358400,16637.2,18150.0,16350.0,16605.2,16568.5,744.04744948,4536
1672444800,16605.2,16640.6,16479.7,16538.7,16566.6,129.11977769,1705
1672531200,16540.3,16626.3,16503.8,16612.7,16567.6,107.69826331,1465
1672617600,16621.4,16782.7,16565.0,16674.4,16709.5,314.14601890,2597
1672704000,16672.4,16961.9,16610.7,16674.7,16707.4,460.14119889,2910
1672790400,16677.0,16993.3,16662.0,16858.4,16841.9,314.58221441,2599
1672876800,16861.0,16875.8,16771.7,16834.9,16828.7,397.08243989,2774
1672963200,16833.3,17033.6,16697.0,16950.2,16801.2,180.61271352,1957
1673049600,16952.3,16975.1,16902.3,16946.7,16935.1,79.31185188,1220
1673136000,16951.3,17159.4,16920.1,17119.4,16961.6,62.52235558,1356
1673222400,17129.7,17393.3,17114.0,17177.2,17250.2,412.99039894,4051
1673308800,17182.1,17493.0,17150.5,17446.1,17298.0,456.83666156,2618
1673395200,17440.6,17980.7,17327.0,17945.2,17457.2,318.22353306,3043
1673481600,17957.4,19097.2,17912.5,18854.9,18355.9,741.93703547,6120
1673568000,18854.8,21000.0,18729.9,19926.3,19169.2,500.46130877,4221
1673654400,19928.7,21339.0,19896.6,20950.9,20842.4,559.74647038,6864
1673740800,20959.7,21029.9,20538.7,20879.3,20799.1,282.00050109,3099
1673827200,20837.2,21456.9,20572.1,21168.2,21030.2,497.45858822,4637
1673913600,21152.1,21600.0,20856.4,21140.5,21237.0,296.39779497,3600
1674000000,21133.8,21655.6,20307.6,20678.5,20978.8,467.33045940,6047
1674086400,20673.4,21179.6,20673.4,21100.0,20809.4,269.44418006,2533
1674172800,21080.7,22732.8,20880.6,22674.8,21567.8,435.92782487,4441
1674259200,22631.9,23349.0,22451.3,22774.5,22977.5,387.50294411,4903
1674345600,22762.5,23063.4,22272.9,22714.8,22733.7,171.41034237,3165
1674432000,22705.0,23160.2,22495.0,22922.6,22870.9,408.25532310,3936
1674518400,22921.2,23160.1,22481.9,22625.4,22915.6,310.37802696,3679
1674604800,22612.8,23791.9,22343.0,23060.8,22788.3,449.81048174,5050
1674691200,23077.6,23263.6,22850.0,23012.9,23027.2,540.22135250,3216
1674777600,23013.6,23480.8,22556.9,23056.0,23039.5,261.31142357,3436
1674864000,23063.5,23171.3,22895.0,23026.7,23014.5,55.44076706,1479
1674950400,23027.1,23940.9,22984.9,23762.4,23557.4,223.35616276,3324
1675036800,23740.4,23808.4,22511.0,22830.9,23181.1,291.53646656,3721
1675123200,22824.3,23283.8,22744.2,23127.6,22995.2,249.16574775,3128
1675209600,23133.7,23800.7,22786.3,23716.8,23177.5,388.67169931,4047
1675296000,23724.5,24239.5,23417.8,23474.6,23815.8,385.33985866,4355
1675382400,23498.7,23717.0,23222.4,23435.2,23475.9,253.45003301,2738
1675468800,23434.6,23577.2,23277.4,23327.7,23372.0,143.91121223,1843
1675555200,23321.0,23427.7,22773.3,22946.6,23083.1,134.02478505,2788
1675641600,22940.0,23147.1,22632.8,22755.6,22888.3,256.31522791,2977
1675728000,22754.8,23335.1,22750.1,23254.6,22968.6,204.30061522,2986
1675814400,23251.1,23459.2,22700.0,22934.6,23067.6,245.58328825,2864
1675900800,22967.9,23003.2,21701.7,21792.9,22406.8,462.92565244,4745
1675987200,21795.4,21932.5,21466.3,21637.5,21757.3,299.56644260,3216
1676073600,21622.6,21903.2,21607.9,21858.7,21720.8,111.51624013,1629
1676160000,21883.5,22077.2,21648.6,21788.0,21874.2,124.42299968,1918
1676246400,21775.9,21881.8,21324.9,21788.6,21611.1,316.22257975,2799
1676332800,21751.4,22300.0,21300.0,22205.3,21923.7,457.96452700,3058
1676419200,22193.8,24367.7,22047.1,24329.1,23024.2,451.48199930,4962
1676505600,24333.3,25239.3,23505.7,23518.2,24551.2,734.07554862,6151
1676592000,23532.4,24999.9,23359.0,24571.6,24119.9,377.66384942,4475
1676678400,24566.0,24856.4,24449.5,24632.4,24603.5,109.63789672,2288
1676764800,24633.9,25168.7,24198.2,24270.2,24668.8,150.60513665,2419
1676851200,24261.8,25098.6,23827.6,24803.3,24703.5,245.45322695,3337
1676937600,24829.8,25296.4,24164.5,24445.3,24689.7,365.08999761,3796
1677024000,24442.4,24451.5,23595.5,24190.8,23916.1,427.33380965,3500
1677110400,24192.2,24596.2,23632.5,23939.8,24142.6,408.44997895,3484
1677196800,23927.5,24129.7,22851.9,23189.2,23542.3,260.23054699,3021
1677283200,23194.2,23203.0,22770.0,23170.3,23019.7,107.15634905,1844
1677369600,23159.0,23673.5,23070.0,23554.6,23368.8,128.59938462,2093
1677456000,23557.9,23879.8,23129.9,23489.9,23445.5,289.52808699,3126
1677542400,23493.8,23584.9,23044.8,23121.5,23302.1,331.53680263,3010
1677628800,23148.0,23970.7,23025.2,23648.3,23647.4,287.16446780,3169
1677715200,23634.1,23772.4,23205.6,23454.6,23393.2,186.52057354,3002
1677801600,23454.7,23454.7,21979.6,22348.8,22360.0,456.61821758,5096
1677888000,22343.9,22399.5,22178.2,22349.1,22332.0,60.14682400,1445
1677974400,22348.1,22644.0,22208.2,22430.5,22422.5,93.12788121,2320
1678060800,22433.9,22587.7,22279.9,22409.4,22411.1,180.84001408,3159
1678147200,22415.1,22523.4,21944.1,22200.5,22231.6,331.22343899,3564
1678233600,22210.1,22263.3,21615.0,21695.1,21987.3,252.39104962,3044
1678320000,21697.7,21810.2,20070.0,20344.1,21197.7,514.84625606,6206
1678406400,20363.4,20363.4,19574.2,20158.1,19947.2,555.53149421,6528
1678492800,20161.6,20693.2,19800.0,20458.9,20193.6,1590.71782633,20285
1678579200,20448.9,22102.9,20268.1,21999.5,20901.8,659.82689055,9865
1678665600,22003.3,24492.8,21814.3,24101.7,23414.1,1364.19188836,18415
1678752000,24117.1,26390.0,23988.1,24671.5,25124.6,1313.98966062,16261
1678838400,24693.9,25204.3,23883.1,24243.1,24598.5,705.67422214,9709
1678924800,24270.4,25142.5,24145.7,24999.5,24758.7,499.65786042,5120
1679011200,24987.3,27737.5,24902.9,27373.8,26432.8,848.53911574,7228
1679097600,27397.5,28682.0,26130.6,26885.3,27351.8,600.10216049,5661
1679184000,26919.4,28367.5,26828.7,27952.8,27732.5,325.27463682,4644
1679270400,27984.1,28464.1,27144.4,27714.8,27946.4,687.54318268,7017
1679356800,27715.5,28406.8,27307.9,28117.9,27980.0,384.71625119,5124
1679443200,28103.3,28875.0,26626.1,27248.4,27940.4,843.12951299,10042
1679529600,27244.1,28735.8,27135.9,28289.7,28025.8,631.71616328,7054
1679616000,28290.0,28357.9,27000.0,27446.0,27931.7,643.43008849,7096
1679702400,27461.6,27789.1,27180.0,27467.2,27518.7,143.85170555,2544
1679788800,27460.2,28176.8,27423.0,27971.4,27794.8,269.85482462,3530
1679875200,27962.7,28025.7,26523.1,27131.7,27433.0,425.21515817,5419
1679961600,27124.5,27477.6,26646.0,27248.0,26997.3,338.65107682,4282
1680048000,27287.0,28616.6,27253.8,28348.5,28120.0,576.67041130,6273
1680134400,28347.6,29171.0,27708.6,28032.7,28451.0,520.95084253,6315
1680220800,28028.5,28635.9,27522.3,28473.8,28208.0,559.55151159,5267
1680307200,28479.1,28800.0,28241.8,28472.3,28459.5,232.82005164,2788
1680393600,28456.9,28517.8,27874.1,28168.7,28271.2,277.73370130,2826
1680480000,28165.1,28483.8,27238.4,27792.3,27957.1,357.90902244,5454
1680566400,27806.2,28445.3,27685.9,28173.6,28107.0,378.92694799,4443
1680652800,28168.0,28754.8,27799.1,28171.1,28302.8,344.14248296,5614
1680739200,28170.6,28171.1,27732.0,28019.8,27965.9,270.84340294,3974
1680825600,28034.9,28100.0,27600.0,27909.6,27895.9,198.50251148,3043
1680912000,27908.9,28154.3,27863.5,27939.6,28007.8,78.49065804,2573
1680998400,27942.8,28505.4,27818.6,28325.0,28112.0,87.05047303,2950
1681084800,28330.9,29753.6,28185.6,29645.9,28876.7,522.47268900,7239
1681171200,29646.7,30546.2,29598.2,30201.5,30080.6,542.90716748,10556
1681257600,30199.5,30472.8,29650.0,29880.2,30001.6,275.59798483,9130
1681344000,29887.1,30580.0,29857.2,30374.1,30251.2,416.13359793,9172
1681430400,30375.4,30990.8,29987.5,30466.0,30529.3,561.74435723,7366
1681516800,30467.4,30582.9,30230.0,30296.9,30315.8,126.25052144,2359
1681603200,30295.9,30525.2,30137.4,30304.2,30337.1,166.10594870,2349
1681689600,30301.8,30305.6,29214.0,29409.1,29688.0,410.55170279,5274
1681776000,29433.6,30456.3,29128.9,30382.9,30014.9,443.72585978,5917
1681862400,30382.3,30399.7,28600.0,28816.8,29280.7,635.59861578,8457
1681948800,28814.4,29059.7,28010.2,28248.2,28638.2,465.11318210,6383
1682035200,28243.7,28344.5,27151.6,27264.4,27834.1,394.09529316,6333
1682121600,27272.7,27869.0,27155.5,27814.9,27467.5,155.67003462,3120
1682208000,27800.0,27810.0,27334.8,27594.5,27601.6,133.15563976,2868
1682294400,27578.9,27977.2,26972.0,27511.1,27401.7,509.09557897,5961
1682380800,27518.2,28379.9,27201.1,28290.9,27629.4,323.10467087,4752
1682467200,28302.4,29998.4,27262.5,28411.6,28892.8,638.74178390,9449
1682553600,28403.8,29861.0,28393.5,29468.9,29090.9,489.90652768,6773
1682640000,29477.4,29576.0,28925.0,29330.8,29271.6,258.77201986,3497
1682726400,29325.6,29448.0,29030.0,29248.0,29280.5,129.13535600,2189
1682812800,29229.0,29934.0,29100.0,29200.3,29405.7,192.36396945,3261
1682899200,29218.8,29316.2,27686.9,28089.9,28397.0,325.90835899,5116
1682985600,28079.0,28866.7,27883.2,28645.1,28396.4,316.67383372,4380
1683072000,28671.3,29260.0,28123.8,28996.6,28412.7,409.40342109,4933
1683158400,29028.3,29361.1,28678.3,28841.2,28919.9,355.24698943,4300
1683244800,28844.6,29650.0,28800.1,29484.1,29301.8,257.60275214,4125
1683331200,29503.7,29800.0,28357.6,28869.0,29027.5,155.19904148,3113
1683417600,28848.0,29114.8,28417.3,28424.2,28864.9,128.45246761,2589
1683504000,28417.3,28618.1,27288.5,27666.3,27904.0,412.02166713,6239
1683590400,27659.3,27805.8,27361.0,27639.3,27606.3,174.20405293,3186
1683676800,27641.1,28297.8,26792.5,27589.9,27676.7,433.93950071,7042
1683763200,27600.0,27614.9,26721.2,26985.1,27230.2,246.24951643,4893
1683849600,26977.9,27071.3,25800.0,26788.7,26366.0,354.08467510,5429
1683936000,26788.8,27038.0,26697.4,26786.0,26835.3,143.48732097,2477
1684022400,26774.2,27180.0,26592.2,26920.6,26852.6,82.81873902,2132
1684108800,26926.9,27664.5,26750.2,27187.1,27350.0,296.01116397,3829
1684195200,27170.0,27295.5,26872.1,27033.3,27048.2,260.96886415,3289
1684281600,27038.0,27471.0,26559.2,27400.0,26890.4,291.36267169,3572
1684368000,27413.1,27465.4,26390.3,26832.9,27085.6,433.38270247,4477
1684454400,26843.8,27155.4,26646.8,26880.7,26870.7,176.80099561,2399
1684540800,26870.7,27144.9,26830.6,27113.6,26937.6,71.15587493,1209
1684627200,27110.2,27265.5,26694.6,26746.2,27037.6,96.96612979,1965
1684713600,26770.1,27071.2,26551.2,26850.1,26811.3,168.39286479,2274
1684800000,26851.2,27489.7,26819.1,27222.4,27282.8,206.59729630,2881
1684886400,27215.0,27221.9,26089.2,26348.3,26557.4,252.98428428,3777
1684972800,26328.0,26614.7,25808.2,26474.3,26242.7,371.02142423,3487
1685059200,26474.3,26910.0,26333.3,26709.2,26574.3,395.32413961,3759
1685145600,26706.4,26887.6,26564.3,26854.8,26711.7,106.95279336,1617
1685232000,26848.5,28232.0,26790.3,28066.9,27556.9,220.55308837,3379
1685318400,28086.4,28432.2,27552.7,27741.7,27829.0,380.59096381,3693
1685404800,27741.7,28033.9,27580.0,27686.0,27821.6,337.67623260,3480
1685491200,27691.7,27811.2,26829.2,27210.4,27130.7,323.91594299,3901
1685577600,27211.8,27341.4,26643.5,26803.7,26879.5,490.87891556,4421
1685664000,26805.0,27282.5,26521.5,27250.1,27022.5,459.26271939,3909
1685750400,27250.0,27303.0,26950.0,27060.7,27139.9,91.14565513,1561
1685836800,27060.8,27433.4,26970.1,27107.7,27173.1,120.16869739,1976
1685923200,27118.0,27123.8,25402.7,25709.4,26190.7,516.51027620,7158
1686009600,25717.6,27341.8,25350.0,27232.7,26248.5,625.36287331,5970
